unit,extraction,stratum,block_days,reference,model,n_common_cases,n_units,n_daily_blocks,mae_c_day_weighted,mae_ci_low_c,mae_ci_high_c,winner_probability,mae_rank,lead_h
station,nearest,sparse_2_3,3,era5,ifs_hres,24675,35,361,1.424748182296753,1.3670959442853927,1.4838665574789047,0.0,3,72
station,nearest,sparse_2_3,5,avamet,graphcast_hres_init,24675,35,361,1.7847238174739204,1.7317327190088376,1.8433147293959344,1.0,1,72
station,nearest,sparse_2_3,5,avamet,pangu_hres_init,24675,35,361,1.8429572691401335,1.7916747722209785,1.8986524936937732,0.0,2,72
station,nearest,sparse_2_3,5,avamet,ifs_hres,24675,35,361,1.9237635552527703,1.872327585699717,1.9815665673624363,0.0,3,72
station,nearest,sparse_2_3,5,era5,pangu_hres_init,24675,35,361,1.0837904214859009,1.0394062489271163,1.1313648462295531,0.988,1,72
station,nearest,sparse_2_3,5,era5,graphcast_hres_init,24675,35,361,1.1409417390823364,1.1005213379859924,1.1854063272476196,0.012,2,72
station,nearest,sparse_2_3,5,era5,ifs_hres,24675,35,361,1.424748182296753,1.3605430573225021,1.4942656129598617,0.0,3,72
station,nearest,sparse_2_3,7,avamet,graphcast_hres_init,24675,35,361,1.7847238174739204,1.726355134363019,1.846530973725417,1.0,1,72
station,nearest,sparse_2_3,7,avamet,pangu_hres_init,24675,35,361,1.8429572691401335,1.7848873955506774,1.9008228046500457,0.0,2,72
station,nearest,sparse_2_3,7,avamet,ifs_hres,24675,35,361,1.9237635552527703,1.867456614363684,1.9821463887718738,0.0,3,72
station,nearest,sparse_2_3,7,era5,pangu_hres_init,24675,35,361,1.0837904214859009,1.0354297757148743,1.134063783288002,0.9855,1,72
station,nearest,sparse_2_3,7,era5,graphcast_hres_init,24675,35,361,1.1409417390823364,1.095749181509018,1.182901918888092,0.0145,2,72
station,nearest,sparse_2_3,7,era5,ifs_hres,24675,35,361,1.424748182296753,1.3536081820726396,1.4987894535064696,0.0,3,72
