network,model,reference,sigma_km,block_days,metric,change,ci_low,ci_high,p_smoothing_improves
inmet_hourly,graphcast_hres_init,era5,50.0,1,rmse,0.07734450819790009,0.07316744407854887,0.08143174232410863,0.0
inmet_hourly,graphcast_hres_init,era5,100.0,1,rmse,0.29943458662926503,0.28992179731786955,0.308821944722808,0.0
inmet_hourly,graphcast_hres_init,era5,12.5,3,rmse,-0.012283913500399287,-0.012839860234669315,-0.01173697771271257,1.0
inmet_hourly,graphcast_hres_init,era5,25.0,3,rmse,-0.029585901020507434,-0.03204231816454606,-0.02706767046169461,1.0
inmet_hourly,graphcast_hres_init,era5,50.0,3,rmse,0.07735140849059098,0.07209452782939836,0.08267724395459668,0.0
inmet_hourly,graphcast_hres_init,era5,100.0,3,rmse,0.2994996388745561,0.28835976491830123,0.311204967415262,0.0
inmet_hourly,graphcast_hres_init,era5,12.5,5,rmse,-0.012287948318349957,-0.01294509156821525,-0.011640998083575943,1.0
inmet_hourly,graphcast_hres_init,era5,25.0,5,rmse,-0.029597131006815,-0.03241117333005573,-0.026749535925921202,1.0
inmet_hourly,graphcast_hres_init,era5,50.0,5,rmse,0.07729083640698485,0.07161119254291715,0.08304888288887217,0.0
inmet_hourly,graphcast_hres_init,era5,100.0,5,rmse,0.29927537352385425,0.28613122596446483,0.31214554445112647,0.0
inmet_hourly,graphcast_hres_init,era5,12.5,7,rmse,-0.012273247135463345,-0.013023767970128669,-0.011490897157625413,1.0
inmet_hourly,graphcast_hres_init,era5,25.0,7,rmse,-0.02952435269880204,-0.03264628379264525,-0.02627928618108795,1.0
inmet_hourly,graphcast_hres_init,era5,50.0,7,rmse,0.07734088907832427,0.07106319278844835,0.08375304411532147,0.0
inmet_hourly,graphcast_hres_init,era5,100.0,7,rmse,0.29940717374623704,0.28501223410957355,0.3140449097221536,0.0
inmet_hourly,graphcast_hres_init,station,12.5,1,centred_rmse,0.008057150051285203,0.007752232478636822,0.008356209036766515,0.0
inmet_hourly,graphcast_hres_init,station,25.0,1,centred_rmse,0.09700333697494239,0.09479516427211318,0.0991348733631284,0.0
inmet_hourly,graphcast_hres_init,station,50.0,1,centred_rmse,0.23048515394621544,0.22616111866294694,0.23482467081401753,0.0
inmet_hourly,graphcast_hres_init,station,100.0,1,centred_rmse,0.41168301851663125,0.4050407944492494,0.41839844823364836,0.0
inmet_hourly,graphcast_hres_init,station,12.5,3,centred_rmse,0.008066153359517266,0.0076363403232007025,0.008518014774469668,0.0
inmet_hourly,graphcast_hres_init,station,25.0,3,centred_rmse,0.09704803331747647,0.09390828109590048,0.10045364662272525,0.0
inmet_hourly,graphcast_hres_init,station,50.0,3,centred_rmse,0.2306013154570801,0.224128518397942,0.23749017034408773,0.0
inmet_hourly,graphcast_hres_init,station,100.0,3,centred_rmse,0.4119008222119113,0.40204886010511415,0.42230808821452476,0.0
inmet_hourly,graphcast_hres_init,station,12.5,5,centred_rmse,0.008066042375350314,0.007570718759765904,0.00859821101941905,0.0
inmet_hourly,graphcast_hres_init,station,25.0,5,centred_rmse,0.0970522393973443,0.093288468488465,0.10091845081803873,0.0
inmet_hourly,graphcast_hres_init,station,50.0,5,centred_rmse,0.2305468676958296,0.2229393127558938,0.23838441202391436,0.0
inmet_hourly,graphcast_hres_init,station,100.0,5,centred_rmse,0.411729890407627,0.40008591964010376,0.4238568863777978,0.0
inmet_hourly,graphcast_hres_init,station,12.5,7,centred_rmse,0.008049681265711506,0.007454234100597879,0.008642683790893696,0.0
inmet_hourly,graphcast_hres_init,station,25.0,7,centred_rmse,0.09692605038120979,0.09266812326723017,0.10128800141313904,0.0
inmet_hourly,graphcast_hres_init,station,50.0,7,centred_rmse,0.23028573553560075,0.22213769164814154,0.23876974025924516,0.0
inmet_hourly,graphcast_hres_init,station,100.0,7,centred_rmse,0.41139792778306633,0.3985577957899403,0.42439503534696754,0.0
inmet_hourly,graphcast_hres_init,station,12.5,1,mae,0.0058779509626016935,0.005622514792896388,0.006131636417569297,0.0
inmet_hourly,graphcast_hres_init,station,25.0,1,mae,0.07665578346586878,0.07503238738510348,0.07830769129248721,0.0
inmet_hourly,graphcast_hres_init,station,50.0,1,mae,0.17826555549625966,0.17535353052821676,0.18123826432115284,0.0
inmet_hourly,graphcast_hres_init,station,100.0,1,mae,0.31656020985284444,0.31201259525475766,0.32131327680322036,0.0
inmet_hourly,graphcast_hres_init,station,12.5,3,mae,0.005881308174639157,0.005548381280847159,0.006231737458465436,0.0
inmet_hourly,graphcast_hres_init,station,25.0,3,mae,0.07666677250613162,0.07434721616378684,0.07917493052852326,0.0
inmet_hourly,graphcast_hres_init,station,50.0,3,mae,0.17831338099413857,0.174138160322642,0.18286214248800883,0.0
inmet_hourly,graphcast_hres_init,station,100.0,3,mae,0.3165959294867242,0.31011918519087156,0.32309286591980324,0.0
inmet_hourly,graphcast_hres_init,station,12.5,5,mae,0.00588096398420149,0.0055352859434119935,0.006242202192779889,0.0
inmet_hourly,graphcast_hres_init,station,25.0,5,mae,0.07667168331097637,0.0739313429084152,0.07943799315738317,0.0
inmet_hourly,graphcast_hres_init,station,50.0,5,mae,0.17828159943494512,0.17331859488287998,0.1835581346247496,0.0
inmet_hourly,graphcast_hres_init,station,100.0,5,mae,0.3165152155442196,0.3095062930736639,0.3236384842519068,0.0
inmet_hourly,graphcast_hres_init,station,12.5,7,mae,0.005869247338764247,0.005467216113184387,0.0062893200804838125,0.0
inmet_hourly,graphcast_hres_init,station,25.0,7,mae,0.07659626792006788,0.07342378990197723,0.07975097710217172,0.0
inmet_hourly,graphcast_hres_init,station,50.0,7,mae,0.17813300810072671,0.1723822201581734,0.18382516361544537,0.0
inmet_hourly,graphcast_hres_init,station,100.0,7,mae,0.3163486417545948,0.3085790338014819,0.3242603496484039,0.0
inmet_hourly,graphcast_hres_init,station,12.5,1,rmse,0.008462835867457904,0.008179695707332813,0.00874040346701605,0.0
inmet_hourly,graphcast_hres_init,station,25.0,1,rmse,0.09884265495902006,0.0967275349490821,0.10094686779904478,0.0
inmet_hourly,graphcast_hres_init,station,50.0,1,rmse,0.23578666400332754,0.23157064200042438,0.23995179486224374,0.0
inmet_hourly,graphcast_hres_init,station,100.0,1,rmse,0.4297160577577447,0.4227836919220898,0.4363954288545373,0.0
inmet_hourly,graphcast_hres_init,station,12.5,3,rmse,0.008470767485857747,0.008069823029014322,0.00888964347013973,0.0
inmet_hourly,graphcast_hres_init,station,25.0,3,rmse,0.09888305748116792,0.09589066975497332,0.10217883524474339,0.0
inmet_hourly,graphcast_hres_init,station,50.0,3,rmse,0.23589525424287114,0.22993111515638195,0.24247931940463505,0.0
inmet_hourly,graphcast_hres_init,station,100.0,3,rmse,0.42992306941006714,0.4204122018895896,0.43992409768587015,0.0
inmet_hourly,graphcast_hres_init,station,12.5,5,rmse,0.008468820993091692,0.008029207034210834,0.008934844676524783,0.0
inmet_hourly,graphcast_hres_init,station,25.0,5,rmse,0.0988789257772808,0.09531625636692641,0.10254293647221345,0.0
inmet_hourly,graphcast_hres_init,station,50.0,5,rmse,0.23581942889464078,0.22875348234414347,0.2431668841291624,0.0
inmet_hourly,graphcast_hres_init,station,100.0,5,rmse,0.4297007578101257,0.41868590037279435,0.44117746393000634,0.0
inmet_hourly,graphcast_hres_init,station,12.5,7,rmse,0.008454963558775598,0.007922402979705123,0.008983360150955388,0.0
inmet_hourly,graphcast_hres_init,station,25.0,7,rmse,0.09876327802724154,0.09471948850629205,0.10282795589332744,0.0
inmet_hourly,graphcast_hres_init,station,50.0,7,rmse,0.2355882943905792,0.22784704140304482,0.24371257670004312,0.0
inmet_hourly,graphcast_hres_init,station,100.0,7,rmse,0.42945802586916987,0.41649464265521247,0.44139424485646056,0.0
inmet_hourly,ifs_ens_mean,era5,12.5,1,centred_rmse,-0.005707275503003677,-0.005911070689085191,-0.005505602311658692,1.0
inmet_hourly,ifs_ens_mean,era5,25.0,1,centred_rmse,-0.011181285935776171,-0.012522937952726049,-0.009813131099182115,1.0
inmet_hourly,ifs_ens_mean,era5,50.0,1,centred_rmse,0.08113681613577259,0.07636315017669582,0.08561013538190379,0.0
inmet_hourly,ifs_ens_mean,era5,100.0,1,centred_rmse,0.2743573404049573,0.26342319678537185,0.28423763675622016,0.0
inmet_hourly,ifs_ens_mean,era5,12.5,3,centred_rmse,-0.005706595993613287,-0.005965882943946427,-0.005457423786010657,1.0
inmet_hourly,ifs_ens_mean,era5,25.0,3,centred_rmse,-0.01119220069290245,-0.01306700825726999,-0.009345614305157563,1.0
inmet_hourly,ifs_ens_mean,era5,50.0,3,centred_rmse,0.08109812486900633,0.07491294323683456,0.08705457978434596,0.0
inmet_hourly,ifs_ens_mean,era5,100.0,3,centred_rmse,0.2743028951972219,0.25979053111122075,0.28846719044284813,0.0
inmet_hourly,ifs_ens_mean,era5,12.5,5,centred_rmse,-0.005705393526211429,-0.005992735541624439,-0.005428873567809101,1.0
inmet_hourly,ifs_ens_mean,era5,25.0,5,centred_rmse,-0.01118736438233047,-0.0133400365585792,-0.009049967377573976,1.0
inmet_hourly,ifs_ens_mean,era5,50.0,5,centred_rmse,0.08114855550805176,0.07384317011750292,0.08836934835591642,0.0
inmet_hourly,ifs_ens_mean,era5,100.0,5,centred_rmse,0.2744319196373442,0.2577853162373282,0.29112352435489985,0.0
inmet_hourly,ifs_ens_mean,era5,12.5,7,centred_rmse,-0.005710967714503958,-0.006037223083705967,-0.005412920806321564,1.0
inmet_hourly,ifs_ens_mean,era5,25.0,7,centred_rmse,-0.011231723692980207,-0.013719949597647406,-0.008702035003549971,1.0
inmet_hourly,ifs_ens_mean,era5,50.0,7,centred_rmse,0.08100657219611265,0.07244793158285454,0.08883295535597224,0.0
inmet_hourly,ifs_ens_mean,era5,100.0,7,centred_rmse,0.27411682311005414,0.25435046942437955,0.29281820234543127,0.0
inmet_hourly,ifs_ens_mean,era5,12.5,1,mae,-0.005351345316644112,-0.005523757229456067,-0.005179427249656258,1.0
inmet_hourly,ifs_ens_mean,era5,25.0,1,mae,-0.010749047188489133,-0.011969779179402965,-0.00948640345792243,1.0
inmet_hourly,ifs_ens_mean,era5,50.0,1,mae,0.0681606855826762,0.06483210996599123,0.07141594356635808,0.0
inmet_hourly,ifs_ens_mean,era5,100.0,1,mae,0.22300857151450895,0.21629778283651432,0.2294622445288842,0.0
inmet_hourly,ifs_ens_mean,era5,12.5,3,mae,-0.005351205144544494,-0.005550608155234465,-0.005155793723328891,1.0
inmet_hourly,ifs_ens_mean,era5,25.0,3,mae,-0.010772203946171913,-0.012250106911248847,-0.009301893393441743,1.0
inmet_hourly,ifs_ens_mean,era5,50.0,3,mae,0.0680880127849781,0.06380611310354263,0.07222400077918129,0.0
inmet_hourly,ifs_ens_mean,era5,100.0,3,mae,0.22291894005147234,0.2140056266355758,0.23214583215481097,0.0
inmet_hourly,ifs_ens_mean,era5,12.5,5,mae,-0.005353452085119256,-0.00557000391350092,-0.00514551717032919,1.0
inmet_hourly,ifs_ens_mean,era5,25.0,5,mae,-0.010775378288837413,-0.012401376640760802,-0.009075455613702169,1.0
inmet_hourly,ifs_ens_mean,era5,50.0,5,mae,0.06813004775893981,0.06335464512021448,0.07269462344350618,0.0
inmet_hourly,ifs_ens_mean,era5,100.0,5,mae,0.22302633381149956,0.2120297103436194,0.23338036282824626,0.0
inmet_hourly,ifs_ens_mean,era5,12.5,7,mae,-0.0053530326898247015,-0.00557004182165452,-0.005136040207462659,1.0
inmet_hourly,ifs_ens_mean,era5,25.0,7,mae,-0.010783503160059847,-0.012559666091216165,-0.0089876325712719,1.0
inmet_hourly,ifs_ens_mean,era5,50.0,7,mae,0.06805372743102657,0.06282542360193909,0.07316420138014833,0.0
inmet_hourly,ifs_ens_mean,era5,100.0,7,mae,0.22283159945369568,0.21166135874493547,0.2337807353556008,0.0
inmet_hourly,ifs_ens_mean,era5,12.5,1,rmse,-0.006074168369992611,-0.006278282117029038,-0.005865350635036104,1.0
inmet_hourly,ifs_ens_mean,era5,25.0,1,rmse,-0.013415114903620826,-0.014801085168975025,-0.011978245323284398,1.0
inmet_hourly,ifs_ens_mean,era5,50.0,1,rmse,0.07334987318593036,0.06893127445586336,0.07769678013941125,0.0
inmet_hourly,ifs_ens_mean,era5,100.0,1,rmse,0.26080765888629415,0.25047748427204075,0.27066940961793434,0.0
inmet_hourly,ifs_ens_mean,era5,12.5,3,rmse,-0.006073285122568677,-0.006331597959474827,-0.005811793057048643,1.0
inmet_hourly,ifs_ens_mean,era5,25.0,3,rmse,-0.013429111347818478,-0.015325164369351297,-0.011575839239120256,1.0
inmet_hourly,ifs_ens_mean,era5,50.0,3,rmse,0.07327912510322264,0.06738821980209306,0.07903185809374325,0.0
inmet_hourly,ifs_ens_mean,era5,100.0,3,rmse,0.2606703559882894,0.247629436239038,0.2739929203505297,0.0
inmet_hourly,ifs_ens_mean,era5,12.5,5,rmse,-0.006073165555697013,-0.0063744960575250805,-0.005779688005080557,1.0
inmet_hourly,ifs_ens_mean,era5,25.0,5,rmse,-0.013432954118688606,-0.015616349064717117,-0.011298243456492675,1.0
inmet_hourly,ifs_ens_mean,era5,50.0,5,rmse,0.07328397208484205,0.0668517039211018,0.07958402344564422,0.0
inmet_hourly,ifs_ens_mean,era5,100.0,5,rmse,0.26070627902331805,0.2450301246403757,0.27585737243244285,0.0
inmet_hourly,ifs_ens_mean,era5,12.5,7,rmse,-0.006076619559603835,-0.006388666043520991,-0.005771752411131354,1.0
inmet_hourly,ifs_ens_mean,era5,25.0,7,rmse,-0.013464043792271958,-0.01583388219563045,-0.011117019784792593,1.0
inmet_hourly,ifs_ens_mean,era5,50.0,7,rmse,0.07319585971895626,0.06620129426864937,0.08003776032447642,0.0
inmet_hourly,ifs_ens_mean,era5,100.0,7,rmse,0.26050194526314974,0.24402363462197874,0.2768426412386676,0.0
inmet_hourly,ifs_ens_mean,station,12.5,1,centred_rmse,0.0034344174731780514,0.0032537950977323373,0.0036171140612392457,0.0
inmet_hourly,ifs_ens_mean,station,25.0,1,centred_rmse,0.064648621023375,0.06292089243514032,0.06624844006595983,0.0
inmet_hourly,ifs_ens_mean,station,50.0,1,centred_rmse,0.18618619768255062,0.18214079376888123,0.19000167069834792,0.0
inmet_hourly,ifs_ens_mean,station,100.0,1,centred_rmse,0.353423952452864,0.34601148946892357,0.35995398324008465,0.0
inmet_hourly,ifs_ens_mean,station,12.5,3,centred_rmse,0.0034303425287486914,0.003189689213721847,0.0036683389778697727,0.0
inmet_hourly,ifs_ens_mean,station,25.0,3,centred_rmse,0.06463699834535931,0.06235752143953195,0.0668897133971349,0.0
inmet_hourly,ifs_ens_mean,station,50.0,3,centred_rmse,0.1861693623545377,0.1806969686180566,0.19143180876392127,0.0
inmet_hourly,ifs_ens_mean,station,100.0,3,centred_rmse,0.3534064549136283,0.34340065936575676,0.3626195750422721,0.0
inmet_hourly,ifs_ens_mean,station,12.5,5,centred_rmse,0.003435604169271906,0.0031830000557567907,0.00370621054840064,0.0
inmet_hourly,ifs_ens_mean,station,25.0,5,centred_rmse,0.06464503891861964,0.06208656687799831,0.0672176044509013,0.0
inmet_hourly,ifs_ens_mean,station,50.0,5,centred_rmse,0.18619323268665397,0.18018997470254905,0.19215160486083682,0.0
inmet_hourly,ifs_ens_mean,station,100.0,5,centred_rmse,0.3534748791055074,0.34258356189700795,0.36384773816722726,0.0
inmet_hourly,ifs_ens_mean,station,12.5,7,centred_rmse,0.0034365242091191337,0.003148644704508535,0.0037334264390929176,0.0
inmet_hourly,ifs_ens_mean,station,25.0,7,centred_rmse,0.06466568370839684,0.06173202388376884,0.06745752093338128,0.0
inmet_hourly,ifs_ens_mean,station,50.0,7,centred_rmse,0.1861834651935491,0.1791827722024453,0.19280519126185663,0.0
inmet_hourly,ifs_ens_mean,station,100.0,7,centred_rmse,0.3533390999811051,0.3408534180079139,0.36492537883589155,0.0
inmet_hourly,ifs_ens_mean,station,12.5,1,mae,0.0026188941210533896,0.002444445641067228,0.0027837797144056654,0.0
inmet_hourly,ifs_ens_mean,station,25.0,1,mae,0.05212411387779946,0.050847769019145686,0.05335733414839306,0.0
inmet_hourly,ifs_ens_mean,station,50.0,1,mae,0.1468738261863315,0.14423572966303794,0.14960974839395458,0.0
inmet_hourly,ifs_ens_mean,station,100.0,1,mae,0.2735460216257609,0.2690471106557154,0.27800696336757813,0.0
inmet_hourly,ifs_ens_mean,station,12.5,3,mae,0.0026164169097796694,0.002410363317452735,0.002812893016601331,0.0
inmet_hourly,ifs_ens_mean,station,25.0,3,mae,0.052116812166412244,0.05041911256968891,0.05380517042544488,0.0
inmet_hourly,ifs_ens_mean,station,50.0,3,mae,0.14689461097736933,0.1432388268649424,0.15051495913896723,0.0
inmet_hourly,ifs_ens_mean,station,100.0,3,mae,0.27360521009411515,0.267580527680264,0.2795192485709629,0.0
inmet_hourly,ifs_ens_mean,station,12.5,5,mae,0.002618478809222628,0.0023910675773485767,0.0028366045014904693,0.0
inmet_hourly,ifs_ens_mean,station,25.0,5,mae,0.05211983849974113,0.05010233561424684,0.05413666083852935,0.0
inmet_hourly,ifs_ens_mean,station,50.0,5,mae,0.1469010546994452,0.14256631835711464,0.15126123667976002,0.0
inmet_hourly,ifs_ens_mean,station,100.0,5,mae,0.2736426446191008,0.26673478515939547,0.28057865232346546,0.0
inmet_hourly,ifs_ens_mean,station,12.5,7,mae,0.002619525957126508,0.0023921424170387285,0.002852139355928046,0.0
inmet_hourly,ifs_ens_mean,station,25.0,7,mae,0.05214377462220211,0.04986591072521098,0.054402423485057395,0.0
inmet_hourly,ifs_ens_mean,station,50.0,7,mae,0.1469269487977652,0.14223077563551484,0.15159988892561554,0.0
inmet_hourly,ifs_ens_mean,station,100.0,7,mae,0.2736071495748725,0.2662760422388451,0.28094769481706894,0.0
inmet_hourly,ifs_ens_mean,station,12.5,1,rmse,0.003537775207176771,0.0033600406639739512,0.003716160204951735,0.0
inmet_hourly,ifs_ens_mean,station,25.0,1,rmse,0.0652300572045039,0.06356617984704002,0.06683015120653457,0.0
inmet_hourly,ifs_ens_mean,station,50.0,1,rmse,0.1887143371050415,0.18468962126805985,0.19251806855192355,0.0
inmet_hourly,ifs_ens_mean,station,100.0,1,rmse,0.3650566560686213,0.3577550688632742,0.37195519911553765,0.0
inmet_hourly,ifs_ens_mean,station,12.5,3,rmse,0.003533568307853601,0.003302410522844146,0.0037663270295549335,0.0
inmet_hourly,ifs_ens_mean,station,25.0,3,rmse,0.06521671299542081,0.06299935878789306,0.06744538860825501,0.0
inmet_hourly,ifs_ens_mean,station,50.0,3,rmse,0.18869293698975978,0.18339442750908286,0.19389158465819326,0.0
inmet_hourly,ifs_ens_mean,station,100.0,3,rmse,0.3650348833954676,0.3551800440057675,0.37441417489732115,0.0
inmet_hourly,ifs_ens_mean,station,12.5,5,rmse,0.003538106298071017,0.003284041318570835,0.0037973148324457638,0.0
inmet_hourly,ifs_ens_mean,station,25.0,5,rmse,0.06522072708183821,0.06275073454514116,0.06777428137886693,0.0
inmet_hourly,ifs_ens_mean,station,50.0,5,rmse,0.18870555321683738,0.18285568907692704,0.19456199083143375,0.0
inmet_hourly,ifs_ens_mean,station,100.0,5,rmse,0.36508664869663393,0.35411307216099164,0.3755034120402114,0.0
inmet_hourly,ifs_ens_mean,station,12.5,7,rmse,0.0035396371757949363,0.003261978290388945,0.003829029531419814,0.0
inmet_hourly,ifs_ens_mean,station,25.0,7,rmse,0.06524306413928421,0.06242429935059549,0.06794850803727134,0.0
inmet_hourly,ifs_ens_mean,station,50.0,7,rmse,0.18869690936453917,0.1820064560844732,0.19497510963873918,0.0
inmet_hourly,ifs_ens_mean,station,100.0,7,rmse,0.36493762806706687,0.3532334222050356,0.37636358996937286,0.0
inmet_hourly,ifs_hres,era5,12.5,1,centred_rmse,-0.017462829654201564,-0.017979996214720084,-0.01695348889434341,1.0
inmet_hourly,ifs_hres,era5,25.0,1,centred_rmse,-0.06171618092711,-0.06406005071378515,-0.05934964941153686,1.0
inmet_hourly,ifs_hres,era5,50.0,1,centred_rmse,0.010510677350545342,0.005696080594436532,0.01521733548331114,0.0
inmet_hourly,ifs_hres,era5,100.0,1,centred_rmse,0.18912135545324313,0.177662654113942,0.20032343405252218,0.0
inmet_hourly,ifs_hres,era5,12.5,3,centred_rmse,-0.017459732862555363,-0.018165636934449392,-0.016801048216907016,1.0
inmet_hourly,ifs_hres,era5,25.0,3,centred_rmse,-0.061718866630766665,-0.06523322630640292,-0.058524408223690594,1.0
inmet_hourly,ifs_hres,era5,50.0,3,centred_rmse,0.01045857862909868,0.0033899102624997852,0.01747146827939576,0.0015
inmet_hourly,ifs_hres,era5,100.0,3,centred_rmse,0.18898795237733765,0.1732268102560287,0.20532484784398947,0.0
inmet_hourly,ifs_hres,era5,12.5,5,centred_rmse,-0.017463659112516752,-0.018253933406157042,-0.01669680637995241,1.0
inmet_hourly,ifs_hres,era5,25.0,5,centred_rmse,-0.06173600132617105,-0.06559656528620017,-0.058032282216432696,1.0
inmet_hourly,ifs_hres,era5,50.0,5,centred_rmse,0.010420506923225676,0.002287674257112295,0.018287133497558526,0.011
inmet_hourly,ifs_hres,era5,100.0,5,centred_rmse,0.18889777225179102,0.17010891658807184,0.20703278447376403,0.0
inmet_hourly,ifs_hres,era5,12.5,7,centred_rmse,-0.01747241296389462,-0.01829624475359546,-0.01665449491280554,1.0
inmet_hourly,ifs_hres,era5,25.0,7,centred_rmse,-0.0617556476122866,-0.06575618679625511,-0.057929090023399105,1.0
inmet_hourly,ifs_hres,era5,50.0,7,centred_rmse,0.010501382878448005,0.0016020934659634232,0.019219322400603412,0.0125
inmet_hourly,ifs_hres,era5,100.0,7,centred_rmse,0.18912418412103665,0.16801028090422873,0.2097006616455736,0.0
inmet_hourly,ifs_hres,era5,12.5,1,mae,-0.01398889008132129,-0.014281037965213909,-0.013696770736739911,1.0
inmet_hourly,ifs_hres,era5,25.0,1,mae,-0.05053036049847677,-0.05227589648228232,-0.04878848217111582,1.0
inmet_hourly,ifs_hres,era5,50.0,1,mae,0.02139725488188492,0.018015862147196315,0.02455944613007762,0.0
inmet_hourly,ifs_hres,era5,100.0,1,mae,0.17722765643318059,0.17058381564464375,0.18353425978279053,0.0
inmet_hourly,ifs_hres,era5,12.5,3,mae,-0.013980608763073273,-0.01433230495588284,-0.01363075210204183,1.0
inmet_hourly,ifs_hres,era5,25.0,3,mae,-0.05052462442835693,-0.05287285515594469,-0.0481972803840912,1.0
inmet_hourly,ifs_hres,era5,50.0,3,mae,0.021381871814047573,0.01684776084043258,0.0260693088082054,0.0
inmet_hourly,ifs_hres,era5,100.0,3,mae,0.1771592743498912,0.16788298368389099,0.18669717899744204,0.0
inmet_hourly,ifs_hres,era5,12.5,5,mae,-0.013988029736391813,-0.0143580121722103,-0.013605691720273391,1.0
inmet_hourly,ifs_hres,era5,25.0,5,mae,-0.05056563564216452,-0.053090666315118294,-0.048029395763320375,1.0
inmet_hourly,ifs_hres,era5,50.0,5,mae,0.021295642038212024,0.016028005738889108,0.02657740649454423,0.0
inmet_hourly,ifs_hres,era5,100.0,5,mae,0.17704088325845288,0.1666586254879507,0.18730361306075474,0.0
inmet_hourly,ifs_hres,era5,12.5,7,mae,-0.013987658719578919,-0.014366089496737917,-0.013617413052033622,1.0
inmet_hourly,ifs_hres,era5,25.0,7,mae,-0.05053475086976744,-0.05326038798938351,-0.04782848749068222,1.0
inmet_hourly,ifs_hres,era5,50.0,7,mae,0.021371071081576664,0.015950082260499557,0.027005416679787026,0.0
inmet_hourly,ifs_hres,era5,100.0,7,mae,0.17709535348373528,0.16604462160509206,0.18909722658345585,0.0
inmet_hourly,ifs_hres,era5,12.5,1,rmse,-0.017677516638543254,-0.018222759204780774,-0.01713321283678789,1.0
inmet_hourly,ifs_hres,era5,25.0,1,rmse,-0.06250115697713336,-0.06492209906257401,-0.06004961949180138,1.0
inmet_hourly,ifs_hres,era5,50.0,1,rmse,0.009259099273873705,0.004602577515201356,0.013606082097804064,0.0
inmet_hourly,ifs_hres,era5,100.0,1,rmse,0.19293399269820935,0.1819210138517808,0.20320713462333548,0.0
inmet_hourly,ifs_hres,era5,12.5,3,rmse,-0.017670938942804467,-0.018400478796433,-0.01696794033428997,1.0
inmet_hourly,ifs_hres,era5,25.0,3,rmse,-0.06249076031092973,-0.0660850196168552,-0.05923597269833576,1.0
inmet_hourly,ifs_hres,era5,50.0,3,rmse,0.009220755374324544,0.0027336021091714426,0.015591166453341443,0.004
inmet_hourly,ifs_hres,era5,100.0,3,rmse,0.19281143617493457,0.17835002476791675,0.2079661132532066,0.0
inmet_hourly,ifs_hres,era5,12.5,5,rmse,-0.017676177279832457,-0.018518599492875126,-0.01681646234217533,1.0
inmet_hourly,ifs_hres,era5,25.0,5,rmse,-0.0625152343361239,-0.0662306941954011,-0.05875711836153547,1.0
inmet_hourly,ifs_hres,era5,50.0,5,rmse,0.009151525680896125,0.001643306372252846,0.016275595547889685,0.0095
inmet_hourly,ifs_hres,era5,100.0,5,rmse,0.19266247507111103,0.17636591112413785,0.20949080164900283,0.0
inmet_hourly,ifs_hres,era5,12.5,7,rmse,-0.01768455249858883,-0.018536551043954068,-0.01680903793987956,1.0
inmet_hourly,ifs_hres,era5,25.0,7,rmse,-0.06253522389954332,-0.06666192716134686,-0.058554358031453466,1.0
inmet_hourly,ifs_hres,era5,50.0,7,rmse,0.009211342791930152,0.0014117310436437274,0.017061737777059313,0.01
inmet_hourly,ifs_hres,era5,100.0,7,rmse,0.1928310200643131,0.1741017039643277,0.21168407957195395,0.0
inmet_hourly,ifs_hres,station,12.5,1,centred_rmse,0.005145573080274291,0.0047662040119568596,0.0055370276885960855,0.0
inmet_hourly,ifs_hres,station,25.0,1,centred_rmse,0.07987234942117351,0.07743781936697369,0.08235789813811008,0.0
inmet_hourly,ifs_hres,station,50.0,1,centred_rmse,0.19504731566539477,0.19004116212257532,0.20010069681616788,0.0
inmet_hourly,ifs_hres,station,100.0,1,centred_rmse,0.3550045617582892,0.3462741849171945,0.363746967728536,0.0
inmet_hourly,ifs_hres,station,12.5,3,centred_rmse,0.005154213062425507,0.004589766071214046,0.0056866822298184344,0.0
inmet_hourly,ifs_hres,station,25.0,3,centred_rmse,0.07994025609991655,0.07658568869845382,0.0831982281203322,0.0
inmet_hourly,ifs_hres,station,50.0,3,centred_rmse,0.19514402171501966,0.18838036476569106,0.20170644247347963,0.0
inmet_hourly,ifs_hres,station,100.0,3,centred_rmse,0.355075994582759,0.3430510712310511,0.3664853520261139,0.0
inmet_hourly,ifs_hres,station,12.5,5,centred_rmse,0.005137638256579619,0.00449496272747617,0.0057909748896559305,0.0
inmet_hourly,ifs_hres,station,25.0,5,centred_rmse,0.07982390083071436,0.07587556762337025,0.08379021959640294,0.0
inmet_hourly,ifs_hres,station,50.0,5,centred_rmse,0.19493068357118168,0.1873618593306205,0.2023169319024235,0.0
inmet_hourly,ifs_hres,station,100.0,5,centred_rmse,0.35476181327530615,0.34086830858178696,0.3676830101032355,0.0
inmet_hourly,ifs_hres,station,12.5,7,centred_rmse,0.005153613548476497,0.004471152113946097,0.005822389839451574,0.0
inmet_hourly,ifs_hres,station,25.0,7,centred_rmse,0.07994052683053195,0.0759203910140998,0.0838025431110705,0.0
inmet_hourly,ifs_hres,station,50.0,7,centred_rmse,0.1951659565389765,0.18696112943807014,0.2029973000376962,0.0
inmet_hourly,ifs_hres,station,100.0,7,centred_rmse,0.3551068227135569,0.3404849512029979,0.36933544794297973,0.0
inmet_hourly,ifs_hres,station,12.5,1,mae,0.004409197610705495,0.004096248274735598,0.0047205242007733236,0.0
inmet_hourly,ifs_hres,station,25.0,1,mae,0.06804562092524623,0.0663927930468928,0.06973857640573759,0.0
